t,x,y,vd,xyd,nd,d,st
539,1895.88,1148.31,0.352244,0.352244,6,8.02712,1
539,1896.21,1148.42,0.352055,0.352055,6,7.99571,1
540,1896.55,1148.53,0.351866,0.351866,6,7.96435,1
540,1896.89,1148.64,0.354557,0.354557,6,7.9327,1
540,1897.23,1148.74,0.354358,0.354358,6,7.90141,1
540,1897.56,1148.85,0.354158,0.354158,6,7.8702,1
541,1897.9,1148.96,0.353959,0.353958,6,7.83906,1
541,1898.24,1149.07,0.356356,0.356356,6,7.80792,1
541,1898.58,1149.17,0.356147,0.356147,6,7.77712,1
541,1898.92,1149.28,0.355937,0.355937,6,7.74641,1
542,1899.26,1149.39,0.357431,0.357431,6,7.71648,1
542,1899.6,1149.49,0.357217,0.357216,6,7.68629,1
542,1899.94,1149.6,0.357003,0.357003,6,7.65618,1
542,1900.28,1149.71,0.35679,0.35679,6,7.62616,1
543,1900.62,1149.82,0.358598,0.358598,6,7.59629,1
543,1900.97,1149.92,0.358379,0.358379,6,7.5664,1
543,1901.31,1150.03,0.35816,0.35816,6,7.53661,1
543,1901.65,1150.14,0.35794,0.35794,6,7.22062,1
544,1901.97,1150.23,0.35413,0.35413,6,7.2081,1
544,1902.3,1150.34,0.353931,0.353931,6,7.19484,1
544,1902.64,1150.45,0.353733,0.353733,6,7.18169,1
544,1902.73,1150.47,0.343236,0.343236,6,7.17785,1
545,1903.06,1150.58,0.343092,0.343092,6,7.16449,1
545,1903.39,1150.68,0.342948,0.342948,6,7.15127,1
545,1903.71,1150.78,0.342804,0.342804,6,7.13817,1
545,1904.04,1150.89,0.343447,0.343447,6,7.12418,1
546,1904.37,1150.99,0.343302,0.343302,6,7.11048,1
546,1904.7,1151.09,0.343157,0.343157,6,7.09694,1
546,1905.02,1151.19,0.343012,0.343012,6,7.08355,1
546,1905.35,1151.3,0.343571,0.343571,6,7.07026,1
547,1905.68,1151.4,0.343426,0.343426,6,7.05682,1
547,1906.01,1151.5,0.34328,0.34328,6,7.04355,1
547,1906.33,1151.61,0.343134,0.343134,6,7.03044,1
547,1906.66,1151.71,0.34299,0.34299,6,7.0182,1
548,1906.99,1151.81,0.342847,0.342846,6,7.00588,1
548,1907.32,1151.91,0.342703,0.342703,6,6.99371,1
548,1907.64,1152.01,0.342716,0.342716,6,6.98237,1
548,1907.97,1152.11,0.342575,0.342575,6,6.97109,1
549,1908.3,1152.21,0.342434,0.342434,6,6.95992,1
549,1908.62,1152.31,0.342292,0.342292,6,6.94887,1
549,1908.95,1152.41,0.343395,0.343395,6,6.93919,1
550,1909.28,1152.51,0.34325,0.34325,6,6.92921,1
550,1909.61,1152.61,0.343106,0.343105,6,6.91931,1
550,1909.94,1152.71,0.342961,0.34296,6,6.90948,1
550,1910.27,1152.81,0.342939,0.342939,6,6.90082,1
551,1910.6,1152.91,0.342796,0.342796,6,6.89203,1
551,1910.92,1153,0.342654,0.342654,6,6.88328,1
551,1911.25,1153.1,0.342511,0.342511,6,6.87455,1
551,1911.58,1153.2,0.344874,0.344874,6,6.86576,1
552,1911.91,1153.3,0.344722,0.344722,6,6.85698,1
552,1912.24,1153.4,0.34457,0.344569,6,6.84823,1
552,1912.57,1153.5,0.344418,0.344417,6,6.8395,1
552,1912.9,1153.6,0.346582,0.346582,6,6.83036,1
553,1913.24,1153.7,0.346421,0.346421,6,6.82106,1
553,1913.57,1153.8,0.346261,0.346261,6,6.8118,1
553,1913.9,1153.9,0.3461,0.3461,6,6.80258,1
553,1914.23,1154,0.349414,0.349414,6,6.7928,1
554,1914.57,1154.1,0.34924,0.34924,6,6.78312,1
554,1914.9,1154.2,0.349066,0.349066,6,6.77348,1
554,1915.24,1154.3,0.348892,0.348891,6,6.76389,1
554,1915.57,1154.4,0.350367,0.350367,6,6.75542,1
555,1915.91,1154.5,0.350188,0.350188,6,6.74672,1
555,1916.24,1154.6,0.35001,0.350009,6,6.73802,1
555,1916.58,1154.7,0.349831,0.34983,6,6.72931,1
555,1916.89,1154.8,0.346721,0.346721,6,6.71956,1
556,1917.23,1154.9,0.34656,0.34656,6,6.7097,1
556,1917.56,1155,0.346399,0.346399,6,6.69987,1
556,1917.89,1155.1,0.346238,0.346238,6,6.69005,1
556,1918.03,1155.14,0.337714,0.337714,6,6.68609,1
557,1918.36,1155.24,0.337597,0.337597,6,6.67688,1
557,1918.68,1155.34,0.33748,0.33748,6,6.66766,1
557,1919,1155.43,0.337364,0.337363,6,6.65843,1
557,1919.33,1155.53,0.337886,0.337886,6,6.64789,1
558,1919.65,1155.63,0.337768,0.337768,6,6.63777,1
558,1919.97,1155.73,0.33765,0.33765,6,6.62766,1
558,1920.3,1155.83,0.337532,0.337532,6,6.61755,1
558,1920.62,1155.92,0.337986,0.337986,6,6.60745,1
559,1920.94,1156.02,0.337868,0.337868,6,6.59743,1
559,1921.26,1156.12,0.33775,0.33775,6,6.58739,1
559,1921.59,1156.22,0.337632,0.337632,6,6.57732,1
559,1921.91,1156.32,0.337514,0.337514,6,6.5676,1
560,1922.23,1156.41,0.337398,0.337398,6,6.55796,1
560,1922.56,1156.51,0.337282,0.337282,6,6.54826,1
560,1922.88,1156.61,0.337167,0.337166,6,6.5385,1
560,1923.2,1156.71,0.337177,0.337177,6,6.52841,1
561,1923.52,1156.81,0.337063,0.337062,6,6.51845,1
561,1923.85,1156.9,0.336948,0.336948,6,6.50842,1
561,1924.17,1157,0.336834,0.336834,6,6.4983,1
561,1924.49,1157.1,0.337726,0.337726,6,6.48767,1
562,1924.81,1157.2,0.337608,0.337608,6,6.47734,1
562,1925.14,1157.3,0.337491,0.337491,6,6.46691,1
562,1925.46,1157.39,0.337473,0.337473,6,6.45758,1
562,1925.78,1157.49,0.337357,0.337357,6,6.44776,1
563,1926.11,1157.59,0.337242,0.337242,6,6.4378,1
563,1926.43,1157.69,0.337126,0.337126,6,6.42769,1
563,1926.75,1157.79,0.339044,0.339044,6,6.41742,1
563,1927.08,1157.89,0.338921,0.33892,6,6.40727,1
564,1927.4,1157.98,0.338797,0.338797,6,5.83566,1
564,1927.72,1158.08,0.338674,0.338674,6,5.85596,1
564,1928.05,1158.18,0.340431,0.340431,6,5.87599,1
564,1928.38,1158.28,0.340301,0.340301,6,5.89596,1
565,1928.7,1158.38,0.34017,0.34017,6,5.91571,1
565,1929.03,1158.48,0.34004,0.34004,6,5.93524,1
565,1929.35,1158.59,0.342731,0.342731,6,5.95324,1
565,1929.68,1158.69,0.34259,0.34259,6,5.97155,1
566,1930.01,1158.79,0.342448,0.342448,6,5.98964,1
566,1930.33,1158.89,0.342307,0.342307,6,6.00751,1
566,1930.66,1159,0.343505,0.343505,6,6.0263,1
566,1930.99,1159.1,0.34336,0.34336,6,6.04467,1
567,1931.32,1159.2,0.343214,0.343214,6,6.06277,1
567,1931.64,1159.3,0.343069,0.343069,6,6.0806,1
567,1931.96,1159.4,0.340544,0.340544,6,6.09719,1
567,1932.28,1159.5,0.340413,0.340413,6,6.11418,1
568,1932.6,1159.61,0.340282,0.340283,6,6.13087,1
568,1932.93,1159.71,0.340152,0.340151,6,6.14728,1
568,1933.1,1159.77,0.33323,0.333229,6,6.15565,1
568,1933.42,1159.87,0.333135,0.333135,6,6.17144,1
569,1933.74,1159.97,0.33304,0.33304,6,6.18693,1
569,1934.06,1160.07,0.332945,0.332945,6,6.20211,1
569,1934.37,1160.17,0.33337,0.333369,6,6.21661,1
569,1934.69,1160.28,0.333274,0.333274,6,6.23101,1
570,1935.01,1160.38,0.333179,0.333179,6,6.24509,1
570,1935.32,1160.48,0.333083,0.333083,6,6.25885,1
570,1935.64,1160.59,0.333452,0.333452,6,6.27276,1
570,1935.96,1160.69,0.333356,0.333356,6,6.28617,1
571,1936.27,1160.79,0.33326,0.333259,6,6.29923,1
571,1936.59,1160.9,0.333164,0.333164,6,6.31194,1
571,1936.91,1161,0.333068,0.333068,6,6.32437,1
572,1937.22,1161.11,0.332974,0.332974,6,6.33639,1
572,1937.54,1161.21,0.33288,0.33288,6,6.34803,1
572,1937.85,1161.32,0.332786,0.332786,6,6.35929,1
572,1938.17,1161.42,0.332794,0.332794,6,6.36956,1
573,1938.49,1161.53,0.332702,0.332702,6,6.37949,1
573,1938.8,1161.64,0.332609,0.332609,6,6.38906,1
573,1939.11,1161.74,0.332516,0.332516,6,6.39824,1
573,1939.43,1161.85,0.33324,0.333239,6,6.40785,1
574,1939.75,1161.96,0.333145,0.333145,6,6.41672,1
574,1940.06,1162.07,0.33305,0.33305,6,6.42517,1
574,1940.38,1162.18,0.332955,0.332955,6,6.43321,1
574,1940.69,1162.28,0.33294,0.33294,6,6.44143,1
575,1941,1162.39,0.332847,0.332847,6,6.4492,1
575,1941.32,1162.5,0.332753,0.332753,6,6.45653,1
575,1941.63,1162.61,0.33266,0.33266,6,6.4634,1
575,1941.95,1162.72,0.33421,0.33421,6,6.46911,1
576,1942.26,1162.83,0.33411,0.33411,6,6.47439,1
576,1942.58,1162.95,0.33401,0.33401,6,6.47922,1
576,1942.89,1163.06,0.33391,0.33391,6,6.4836,1
577,1943.21,1163.17,0.33533,0.33533,6,6.48772,1
577,1943.52,1163.29,0.335225,0.335225,6,6.49135,1
577,1943.84,1163.4,0.33512,0.33512,6,6.49451,1
577,1944.15,1163.51,0.335015,0.335014,6,6.49719,1
578,1944.47,1163.63,0.337189,0.337189,6,6.49966,1
578,1944.79,1163.74,0.337075,0.337075,6,6.50178,1
578,1945.1,1163.86,0.33696,0.33696,6,6.50338,1
579,1945.42,1163.98,0.336846,0.336846,6,6.50448,1
579,1945.74,1164.09,0.337814,0.337814,6,6.50564,1
579,1946.05,1164.21,0.337697,0.337697,6,6.50605,1
579,1946.37,1164.33,0.337579,0.337579,6,6.50591,1
580,1946.68,1164.45,0.337462,0.337462,6,6.50524,1
580,1946.99,1164.56,0.335421,0.335421,6,6.50307,1
580,1947.3,1164.68,0.335315,0.335316,6,6.5007,1
580,1947.61,1164.8,0.33521,0.335209,6,6.49781,1
581,1947.93,1164.92,0.335104,0.335105,6,6.49439,1
581,1948.12,1165,0.329506,0.329512,6,6.49075,1
581,1948.43,1165.12,0.329429,0.329435,6,6.48542,1
582,1948.73,1165.24,0.329352,0.329358,6,6.47962,1
582,1949.04,1165.36,0.329275,0.329281,6,6.47333,1
582,1949.35,1165.48,0.329625,0.329625,6,6.46572,1
582,1949.65,1165.6,0.329548,0.329548,6,6.45785,1
583,1949.96,1165.72,0.32947,0.32947,6,6.44951,1
583,1950.26,1165.85,0.329393,0.329393,6,6.4407,1
583,1950.57,1165.97,0.329691,0.329691,6,6.43195,1
583,1950.87,1166.09,0.329613,0.329614,6,6.42258,1
584,1951.18,1166.22,0.329536,0.329536,6,6.4127,1
584,1951.48,1166.34,0.329458,0.329458,6,6.40231,1
584,1951.79,1166.47,0.329382,0.329382,6,6.38984,1
585,1952.09,1166.6,0.329305,0.329305,6,6.37735,1
585,1952.4,1166.72,0.329229,0.329229,6,6.36437,1
585,1952.7,1166.85,0.329236,0.329235,6,6.35052,1
585,1953,1166.98,0.32916,0.32916,6,6.33671,1
586,1953.31,1167.11,0.329085,0.329085,6,6.32239,1
586,1953.61,1167.24,0.329009,0.32901,6,6.30758,1
586,1953.91,1167.36,0.329597,0.329597,6,6.29333,1
586,1954.22,1167.49,0.32952,0.32952,6,6.2781,1
587,1954.52,1167.62,0.329443,0.329443,6,6.26234,1
587,1954.82,1167.75,0.329366,0.329365,6,6.24605,1
587,1955.12,1167.88,0.329354,0.329354,6,5.25126,1
587,1955.43,1168.01,0.329278,0.329278,6,5.28816,1
588,1955.73,1168.15,0.329202,0.329202,6,5.32452,1
588,1956.03,1168.28,0.329126,0.329126,6,5.36035,1
588,1956.33,1168.41,0.330385,0.330385,6,5.39605,1
589,1956.63,1168.54,0.330304,0.330304,6,5.43108,1
589,1956.93,1168.68,0.330223,0.330223,6,5.46556,1
589,1957.24,1168.81,0.330142,0.330142,6,5.49949,1
589,1957.54,1168.95,0.331295,0.331295,6,5.53407,1
590,1957.84,1169.08,0.331209,0.331209,6,5.56773,1
590,1958.14,1169.22,0.331123,0.331123,6,5.60081,1
590,1958.45,1169.36,0.332897,0.332897,6,5.63309,1
590,1958.75,1169.49,0.332804,0.332804,6,5.66489,1
591,1959.05,1169.63,0.332711,0.332711,6,5.6961,1
591,1959.35,1169.77,0.332617,0.332618,6,5.72673,1
591,1959.66,1169.91,0.332525,0.332525,6,5.75629,1
591,1959.96,1170.05,0.332433,0.332433,6,5.78521,1
592,1960.26,1170.19,0.332341,0.332342,6,5.81356,1
592,1960.56,1170.33,0.33312,0.33312,6,5.84068,1
592,1960.86,1170.48,0.333026,0.333026,6,5.86759,1
592,1961.16,1170.62,0.332931,0.332931,6,5.89393,1
593,1961.46,1170.76,0.332837,0.332837,6,5.91972,1
593,1961.75,1170.9,0.331195,0.331195,6,5.94514,1
593,1962.05,1171.04,0.33111,0.33111,6,5.97036,1
594,1962.35,1171.19,0.331025,0.331025,6,5.995,1
594,1962.65,1171.33,0.33094,0.33094,6,6.01906,1
594,1962.92,1171.46,0.330548,0.330548,6,6.0409,1
594,1963.22,1171.61,0.330573,0.330573,6,6.06384,1
595,1963.52,1171.75,0.330599,0.330599,6,6.08622,1
595,1963.82,1171.9,0.332995,0.332995,6,6.10869,1
595,1964.11,1172.05,0.333072,0.333072,6,6.13046,1
595,1964.41,1172.2,0.333148,0.333148,6,6.15163,1
596,1964.71,1172.34,0.333225,0.333225,6,6.17221,1
596,1965.01,1172.49,0.333067,0.333066,6,6.19243,1
596,1965.31,1172.64,0.333143,0.333143,6,6.21191,1
596,1965.61,1172.79,0.33322,0.333219,6,6.23079,1
597,1965.9,1172.94,0.333297,0.333297,6,6.24907,1
597,1966.2,1173.09,0.332966,0.332966,6,6.26762,1
597,1966.49,1173.24,0.333044,0.333044,6,6.28529,1
598,1966.79,1173.39,0.333122,0.333122,6,6.30235,1
598,1967.09,1173.54,0.335659,0.335659,6,6.31949,1
598,1967.39,1173.7,0.335802,0.335802,6,6.33553,1
598,1967.69,1173.85,0.335945,0.335945,6,6.35095,1
599,1967.99,1174.01,0.336088,0.336088,6,6.36574,1
599,1968.29,1174.16,0.33841,0.33841,6,6.38096,1
599,1968.59,1174.32,0.338605,0.338605,6,6.3954,1
599,1968.89,1174.47,0.3388,0.3388,6,6.40919,1
600,1969.19,1174.63,0.338995,0.338995,6,6.42231,1
600,1969.49,1174.79,0.340263,0.340263,6,6.43415,1
600,1969.79,1174.95,0.340504,0.340503,6,6.44567,1
600,1970.09,1175.11,0.340744,0.340744,6,6.45653,1
601,1970.39,1175.27,0.340984,0.340985,6,6.46674,1
601,1970.69,1175.44,0.343143,0.343143,6,6.47614,1
601,1970.99,1175.6,0.343416,0.343416,6,6.48513,1
601,1971.29,1175.76,0.343689,0.343689,6,6.49346,1
602,1971.6,1175.93,0.345031,0.345031,6,6.5,1
602,1971.9,1176.1,0.345332,0.345332,6,6.50615,1
602,1972.2,1176.27,0.345632,0.345632,6,6.51166,1
603,1972.5,1176.43,0.345932,0.345932,6,6.51652,1
603,1972.81,1176.6,0.347443,0.347443,6,6.5217,1
603,1973.11,1176.77,0.347763,0.347762,6,6.52578,1
603,1973.41,1176.94,0.348083,0.348083,6,6.5292,1
604,1973.72,1177.11,0.348403,0.348403,6,6.53195,1
604,1974.02,1177.29,0.348129,0.348129,6,6.53294,1
604,1974.32,1177.46,0.348472,0.348472,6,6.53383,1
604,1974.62,1177.63,0.348816,0.348816,6,6.53406,1
605,1974.92,1177.81,0.349159,0.349158,6,6.53364,1
605,1975.22,1177.98,0.349357,0.349357,6,6.5318,1
605,1975.53,1178.16,0.349716,0.349716,6,6.52961,1
606,1975.83,1178.34,0.350075,0.350075,6,6.52678,1
606,1976.13,1178.51,0.350434,0.350434,6,6.5233,1
606,1976.4,1178.67,0.348943,0.348943,6,6.51971,1
606,1976.7,1178.85,0.349325,0.349325,6,6.51526,1
607,1977,1179.03,0.349706,0.349706,6,6.51015,1
607,1977.26,1179.19,0.348786,0.348786,6,6.50553,1
607,1977.56,1179.37,0.349181,0.349181,6,6.49951,1
607,1977.86,1179.55,0.349576,0.349576,6,6.49283,1
608,1978.16,1179.73,0.349971,0.349971,6,6.48547,1
608,1978.46,1179.91,0.351408,0.351409,6,6.47812,1
608,1978.76,1180.09,0.351804,0.351803,6,6.46979,1
609,1979.06,1180.28,0.352199,0.352199,6,6.46077,1
609,1979.36,1180.46,0.352594,0.352594,6,6.45105,1
609,1979.65,1180.64,0.351863,0.351863,6,6.43932,1
609,1979.95,1180.83,0.352267,0.352266,6,6.42698,1
610,1980.25,1181.01,0.35267,0.352669,6,6.41399,1
610,1980.55,1181.2,0.353073,0.353074,6,6.40035,1
610,1980.8,1181.36,0.352459,0.352464,6,6.38742,1
611,1981.1,1181.55,0.352871,0.352876,6,6.3722,1
611,1981.39,1181.74,0.353282,0.353287,6,5.42108,1
611,1981.69,1181.93,0.354749,0.354749,6,5.45978,1
611,1981.99,1182.12,0.355154,0.355154,6,5.4979,1
612,1982.29,1182.32,0.35556,0.35556,6,5.53542,1
612,1982.59,1182.51,0.355965,0.355965,6,5.57235,1
612,1982.89,1182.7,0.357351,0.357351,6,5.60831,1
612,1983.19,1182.9,0.35775,0.35775,6,5.64402,1
613,1983.49,1183.1,0.358149,0.358149,6,5.67912,1
613,1983.79,1183.29,0.358547,0.358547,6,5.7136,1
613,1984.09,1183.49,0.359166,0.359165,6,5.74835,1
614,1984.39,1183.69,0.359561,0.359561,6,5.78218,1
614,1984.69,1183.89,0.359956,0.359956,6,5.81535,1
614,1984.99,1184.09,0.360351,0.360351,6,5.84788,1
614,1985.29,1184.29,0.362627,0.362627,6,5.8802,1
615,1985.59,1184.49,0.36301,0.36301,6,5.91187,1
615,1985.89,1184.7,0.363392,0.363393,6,5.94285,1
615,1986.19,1184.9,0.363775,0.363774,6,5.97316,1
616,1986.49,1185.1,0.363877,0.363878,6,6.00263,1
616,1986.79,1185.31,0.364259,0.364259,6,6.03149,1
616,1987.09,1185.52,0.364641,0.364641,6,6.05967,1
616,1987.39,1185.72,0.365623,0.365623,6,6.08821,1
617,1987.69,1185.93,0.365997,0.365997,6,6.11572,1
617,1988,1186.14,0.366371,0.366371,6,6.14251,1
617,1988.3,1186.35,0.366745,0.366746,6,6.16856,1
617,1988.59,1186.56,0.366331,0.366331,6,6.19233,1
618,1988.89,1186.77,0.366704,0.366704,6,6.21614,1
618,1989.19,1186.98,0.367077,0.367078,6,6.23923,1
618,1989.49,1187.19,0.367451,0.36745,6,6.26162,1
618,1989.79,1187.4,0.367527,0.367528,6,6.28229,1
619,1990.09,1187.62,0.367898,0.367898,6,6.30269,1
619,1990.38,1187.83,0.368269,0.368269,6,6.32238,1
619,1990.65,1188.03,0.366916,0.366916,6,6.33936,1
619,1990.95,1188.25,0.36729,0.36729,6,6.35743,1
620,1991.25,1188.46,0.367664,0.367664,6,6.3748,1
620,1991.54,1188.68,0.368038,0.368038,6,6.39146,1
620,1991.81,1188.88,0.367186,0.367186,6,6.40641,1
621,1992.11,1189.09,0.36756,0.367559,6,6.42226,1
621,1992.4,1189.31,0.367934,0.367934,6,6.43738,1
621,1992.7,1189.53,0.368308,0.368307,6,6.45176,1
622,1992.99,1189.75,0.369418,0.369418,6,6.46471,1
622,1993.29,1189.98,0.369784,0.369784,6,6.47704,1
622,1993.58,1190.2,0.37015,0.37015,6,6.48864,1
622,1993.87,1190.42,0.369472,0.369472,6,6.49938,1
623,1994.16,1190.64,0.369837,0.369838,6,6.50951,1
623,1994.46,1190.87,0.370203,0.370202,6,6.5189,1
623,1994.75,1191.09,0.370568,0.370567,6,6.52754,1
624,1995.01,1191.29,0.370029,0.370033,6,6.53453,1
624,1995.31,1191.52,0.370394,0.370398,6,6.54177,1
624,1995.6,1191.75,0.370759,0.370761,6,6.54826,1
624,1995.89,1191.98,0.371888,0.371888,6,6.55295,1
625,1996.18,1192.21,0.372243,0.372243,6,6.55717,1
625,1996.48,1192.44,0.372597,0.372597,6,6.56064,1
625,1996.77,1192.67,0.372952,0.372952,6,6.56337,1
625,1997.06,1192.91,0.374022,0.374022,6,6.56548,1
626,1997.35,1193.14,0.374367,0.374366,6,6.5667,1
626,1997.64,1193.37,0.374711,0.374711,6,6.56715,1
626,1997.94,1193.61,0.375056,0.375056,6,6.56683,1
626,1998.23,1193.85,0.375532,0.375532,6,6.56581,1
626,1998.52,1194.08,0.375871,0.375871,6,6.56413,1
627,1998.81,1194.32,0.376211,0.376211,6,6.56166,1
627,1999.1,1194.56,0.378021,0.378021,6,6.55817,1
627,1999.39,1194.8,0.378347,0.378347,6,6.55429,1
627,1999.69,1195.04,0.378674,0.378673,6,6.54959,1
628,1999.98,1195.29,0.379,0.379,6,6.54405,1
628,2000.27,1195.53,0.379065,0.379065,6,6.53861,1
628,2000.56,1195.77,0.379388,0.379387,6,6.53214,1
628,2000.85,1196.01,0.37971,0.379711,6,6.5248,1
629,2001.14,1196.26,0.380481,0.380481,6,6.51538,1
629,2001.43,1196.51,0.380796,0.380796,6,6.50567,1
629,2001.72,1196.75,0.381111,0.381111,6,6.4951,1
629,2002.01,1197,0.381425,0.381425,6,6.48365,1
630,2002.29,1197.25,0.381067,0.381067,6,6.47126,1
630,2002.58,1197.5,0.381379,0.381379,6,6.45804,1
630,2002.87,1197.75,0.381691,0.381691,6,6.44393,1
630,2003.16,1198,0.382003,0.382003,6,6.42894,1
631,2003.44,1198.25,0.382048,0.382048,6,6.41241,1
631,2003.73,1198.5,0.382356,0.382356,6,5.29045,1
631,2004.02,1198.76,0.382663,0.382664,6,5.33928,1
631,2004.3,1199.01,0.38297,0.38297,6,5.3873,1
632,2004.56,1199.25,0.38186,0.38186,6,5.43001,1
632,2004.85,1199.51,0.382169,0.382169,6,5.47541,1
632,2005.13,1199.76,0.382477,0.382477,6,5.51999,1
632,2005.41,1200.02,0.382785,0.382785,6,5.56376,1
632,2005.67,1200.26,0.382089,0.382089,6,5.60335,1
633,2005.95,1200.52,0.382398,0.382398,6,5.64561,1
633,2006.23,1200.78,0.382707,0.382706,6,5.68701,1
633,2006.51,1201.04,0.383606,0.383605,6,5.72745,1
633,2006.8,1201.3,0.383907,0.383907,6,5.76688,1
634,2007.08,1201.56,0.384209,0.384209,6,5.80545,1
634,2007.35,1201.82,0.383649,0.383649,6,5.84359,1
634,2007.63,1202.08,0.383949,0.383948,6,5.88111,1
634,2007.91,1202.35,0.384249,0.384249,6,5.91772,1
635,2008.19,1202.61,0.384549,0.384549,6,5.95343,1
635,2008.44,1202.86,0.384104,0.384109,6,5.98647,1
635,2008.72,1203.12,0.384403,0.384403,6,6.02149,1
635,2009,1203.39,0.384702,0.384703,6,6.05556,1
636,2009.28,1203.66,0.385618,0.385617,6,6.09029,1
636,2009.55,1203.92,0.385908,0.385909,6,6.12349,1
636,2009.83,1204.19,0.386199,0.386198,6,6.15566,1
636,2010.11,1204.46,0.386489,0.386489,6,6.18681,1
637,2010.38,1204.73,0.387353,0.387352,6,6.21681,1
637,2010.66,1205.01,0.387635,0.387635,6,6.24557,1
637,2010.93,1205.28,0.387917,0.387917,6,6.27331,1
637,2011.21,1205.55,0.388199,0.388198,6,6.30001,1
638,2011.48,1205.83,0.388584,0.388585,6,6.32599,1
638,2011.76,1206.11,0.388859,0.388859,6,6.35081,1
638,2012.03,1206.38,0.389134,0.389134,6,6.37459,1
638,2012.3,1206.66,0.389408,0.389408,6,6.39732,1
639,2012.57,1206.94,0.389683,0.389683,6,6.419,1
639,2012.85,1207.22,0.391136,0.391137,6,6.44021,1
639,2013.12,1207.5,0.3914,0.3914,6,6.46013,1
639,2013.39,1207.79,0.391663,0.391663,6,6.47898,1
640,2013.66,1208.07,0.391927,0.391927,6,6.49674,1
640,2013.93,1208.35,0.392347,0.392347,6,6.5136,1
640,2014.2,1208.64,0.392604,0.392604,6,6.52943,1
640,2014.47,1208.92,0.392862,0.392862,6,6.54416,1
641,2014.74,1209.21,0.393119,0.393118,6,6.5578,1
641,2015,1209.5,0.392825,0.392825,6,6.5713,1
641,2015.27,1209.79,0.39308,0.39308,6,6.58341,1
641,2015.54,1210.07,0.393335,0.393335,6,6.59439,1
642,2015.8,1210.36,0.39359,0.393591,6,6.60426,1
642,2016.06,1210.65,0.393627,0.393627,6,6.61242,1
642,2016.33,1210.95,0.393878,0.393877,6,6.61971,1
642,2016.59,1211.24,0.394129,0.394129,6,6.6259,1
643,2016.85,1211.53,0.39438,0.39438,6,6.63099,1
643,2017.1,1211.81,0.393471,0.393471,6,6.63356,1
643,2017.36,1212.11,0.393723,0.393722,6,6.63585,1
643,2017.62,1212.4,0.393975,0.393975,6,6.63707,1
643,2017.88,1212.7,0.394227,0.394227,6,6.63723,1
644,2018.12,1212.98,0.393659,0.393659,6,6.63543,1
644,2018.38,1213.28,0.393909,0.39391,6,6.63274,1
644,2018.63,1213.58,0.394159,0.394159,6,6.62901,1
644,2018.89,1213.88,0.394409,0.394409,6,6.62426,1
645,2019.14,1214.18,0.394658,0.394658,6,6.61848,1
645,2019.4,1214.48,0.395392,0.395391,6,6.61095,1
645,2019.65,1214.79,0.395634,0.395634,6,6.60266,1
645,2019.9,1215.09,0.395877,0.395877,6,6.59336,1
646,2020.16,1215.4,0.396119,0.396119,6,6.58305,1
646,2020.4,1215.7,0.395668,0.395668,6,6.57086,1
646,2020.65,1216.01,0.39591,0.39591,6,6.55772,1
646,2020.9,1216.32,0.396151,0.396151,6,6.54361,1
647,2021.15,1216.62,0.396392,0.396392,6,6.52853,1
647,2021.4,1216.93,0.396542,0.396541,6,6.51347,1
647,2021.65,1217.24,0.396779,0.396778,6,6.49723,1
647,2021.9,1217.55,0.397015,0.397016,6,6.47998,1
647,2022.14,1217.86,0.397252,0.397252,6,6.46173,1
648,2022.39,1218.18,0.397958,0.397958,6,6.4416,1
648,2022.63,1218.49,0.398188,0.398188,6,6.42072,1
648,2022.88,1218.8,0.398418,0.398418,6,6.39886,1
648,2023.12,1219.12,0.398648,0.398648,6,6.37604,1
649,2023.37,1219.43,0.398963,0.398963,6,6.35188,1
649,2023.61,1219.75,0.399188,0.399189,6,6.32712,1
649,2023.85,1220.07,0.399413,0.399414,6,5.32088,1
649,2024.09,1220.39,0.399638,0.399638,6,5.36311,1
650,2024.33,1220.71,0.39986,0.39986,6,5.40514,1
650,2024.57,1221.02,0.40008,0.400081,6,5.44593,1
650,2024.82,1221.34,0.400301,0.400301,6,5.48579,1
650,2025.05,1221.67,0.400522,0.400521,6,5.52474,1
651,2025.29,1221.99,0.401691,0.401691,6,5.56345,1
651,2025.53,1222.31,0.401903,0.401903,6,5.60105,1
651,2025.77,1222.63,0.402115,0.402114,6,5.63772,1
651,2026.01,1222.96,0.402326,0.402326,6,5.67348,1
652,2026.25,1223.28,0.402664,0.402664,6,5.70911,1
652,2026.49,1223.61,0.402871,0.402871,6,5.74334,1
652,2026.72,1223.94,0.403078,0.403078,6,5.77666,1
652,2026.96,1224.26,0.403285,0.403285,6,5.80908,1
653,2027.19,1224.59,0.403048,0.403048,6,5.84,1
653,2027.42,1224.92,0.403253,0.403253,6,5.87031,1
653,2027.66,1225.25,0.403459,0.403459,6,5.89976,1
653,2027.89,1225.58,0.403664,0.403663,6,5.92835,1
654,2028.12,1225.9,0.403693,0.403693,6,5.95636,1
654,2028.35,1226.24,0.403895,0.403896,6,5.98338,1
654,2028.58,1226.57,0.404098,0.404097,6,6.00957,1
654,2028.82,1226.9,0.4043,0.404299,6,6.03491,1
655,2029.02,1227.2,0.402896,0.402895,6,6.0565,1
655,2029.25,1227.53,0.403101,0.403101,6,6.07982,1
655,2029.48,1227.86,0.403306,0.403305,6,6.10234,1
655,2029.7,1228.2,0.403511,0.403511,6,6.12408,1
